candidate_uid,candidate_name,party_name,party_abbrev,constituency_no,public_constituency_id,constituency_name,district,symbol,gender,source_url,source_document,source_date,serial_no,match_method,match_ambiguous,matched_candidate_2021_id,affidavit_match_method,age,age_source,gender_source,education,education_source,declared_assets,declared_assets_source,assets_movable,assets_immovable,liabilities,liabilities_source,criminal_cases_declared,criminal_cases_flag,criminal_cases_source,affidavit_url,affidavit_reference_url,candidate_reference_url,affidavit_reference_source,affidavit_parse_status,votes_2021,vote_share_2021,winner_2021,winner_party_2021,runner_up_2021,runner_up_party_2021,margin_2021,turnout_2021,total_votes_2021,total_candidates_2021,current_mla,current_mla_party,voters_total_2026,voters_male_2026,voters_female_2026,voters_third_gender_2026,is_swing_seat
tn2026-143-2638,K. DHARMARAJ,Independent,IND,143,143,Lalgudi,Tiruchirappalli,Iron,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Lalgudi,2026-04-19,15,exact_normalized,False,2682,affidavit_exact,54,2026 affidavit mirror,2026 affidavit mirror,5th Pass,2021 public match,1592000.0,2021 public match,1192000.0,400000.0,0.0,2021 public match,0,N,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=1403,https://voterlist.co.in/affidavit-download/14884/0/6a1c34b1da/,https://voterlist.co.in/affidavit-download/14884/0/6a1c34b1da/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,120,0.07,A.Soundarapandian,DMK,D.R.Dharmaraj,ADMK,16949,79.23,174754,14,A.Soundarapandian,DMK,211043,102156,108861,26,False
tn2026-143-2639,DHANAMOORTHY .R,Independent,IND,143,143,Lalgudi,Tiruchirappalli,T.V. Remote,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Lalgudi,2026-04-19,16,none,False,,affidavit_exact,42,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15199/0/64386b245a/,https://voterlist.co.in/affidavit-download/15199/0/64386b245a/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.Soundarapandian,DMK,D.R.Dharmaraj,ADMK,16949,79.23,174754,14,A.Soundarapandian,DMK,211043,102156,108861,26,False
tn2026-143-2640,R. DINESHKUMAR,Independent,IND,143,143,Lalgudi,Tiruchirappalli,Batsman,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Lalgudi,2026-04-19,17,none,False,,affidavit_exact,36,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15231/0/2cd1f0fdbc/,https://voterlist.co.in/affidavit-download/15231/0/2cd1f0fdbc/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.Soundarapandian,DMK,D.R.Dharmaraj,ADMK,16949,79.23,174754,14,A.Soundarapandian,DMK,211043,102156,108861,26,False
tn2026-143-2641,R. PONSILAMBU,Independent,IND,143,143,Lalgudi,Tiruchirappalli,Pen nib with seven rays,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Lalgudi,2026-04-19,18,none,False,,affidavit_exact,36,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14860/0/72e1d41fb9/,https://voterlist.co.in/affidavit-download/14860/0/72e1d41fb9/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.Soundarapandian,DMK,D.R.Dharmaraj,ADMK,16949,79.23,174754,14,A.Soundarapandian,DMK,211043,102156,108861,26,False
tn2026-143-2642,MANSOOR ALIKHAN,Independent,IND,143,143,Lalgudi,Tiruchirappalli,Truck,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Lalgudi,2026-04-19,19,none,False,,affidavit_exact,63,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/324/0/590f866c1b/,https://voterlist.co.in/affidavit-download/324/0/590f866c1b/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.Soundarapandian,DMK,D.R.Dharmaraj,ADMK,16949,79.23,174754,14,A.Soundarapandian,DMK,211043,102156,108861,26,False
tn2026-143-2643,V. MUTHUSAMY,Independent,IND,143,143,Lalgudi,Tiruchirappalli,Water tank,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Lalgudi,2026-04-19,20,none,False,,affidavit_exact,76,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16118/0/81355b08a6/,https://voterlist.co.in/affidavit-download/16118/0/81355b08a6/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.Soundarapandian,DMK,D.R.Dharmaraj,ADMK,16949,79.23,174754,14,A.Soundarapandian,DMK,211043,102156,108861,26,False
tn2026-143-2644,MOHAMED ABUBAKKAR SIDDIQ,Independent,IND,143,143,Lalgudi,Tiruchirappalli,Gift pack,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Lalgudi,2026-04-19,21,none,False,,affidavit_exact,53,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/7815/0/a4ae48065d/,https://voterlist.co.in/affidavit-download/7815/0/a4ae48065d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.Soundarapandian,DMK,D.R.Dharmaraj,ADMK,16949,79.23,174754,14,A.Soundarapandian,DMK,211043,102156,108861,26,False
tn2026-143-2645,M. RAMESHKUMAR,Independent,IND,143,143,Lalgudi,Tiruchirappalli,Diamond,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Lalgudi,2026-04-19,22,none,False,,affidavit_exact,38,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16004/0/61225db5cc/,https://voterlist.co.in/affidavit-download/16004/0/61225db5cc/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.Soundarapandian,DMK,D.R.Dharmaraj,ADMK,16949,79.23,174754,14,A.Soundarapandian,DMK,211043,102156,108861,26,False
tn2026-143-2646,JINNAH JAKEER HUSSAIN,Independent,IND,143,143,Lalgudi,Tiruchirappalli,Pressure cooker,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Lalgudi,2026-04-19,23,none,False,,affidavit_exact,50,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/7523/0/ee90e91602/,https://voterlist.co.in/affidavit-download/7523/0/ee90e91602/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.Soundarapandian,DMK,D.R.Dharmaraj,ADMK,16949,79.23,174754,14,A.Soundarapandian,DMK,211043,102156,108861,26,False
tn2026-143-2647,A. JEGAN SALAMONDOSS,Independent,IND,143,143,Lalgudi,Tiruchirappalli,Scissors,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Lalgudi,2026-04-19,24,none,False,,affidavit_exact,47,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14686/3/3cc2c0b314/,https://voterlist.co.in/affidavit-download/14686/3/3cc2c0b314/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,A.Soundarapandian,DMK,D.R.Dharmaraj,ADMK,16949,79.23,174754,14,A.Soundarapandian,DMK,211043,102156,108861,26,False
tn2026-144-2648,KATHIRAVAN. S,Dravida Munnetra Kazhagam,DMK,144,144,Manachanallur,Tiruchirappalli,Rising sun,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,1,none,False,,affidavit_exact,51,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16549/1/d9a714f035/,https://voterlist.co.in/affidavit-download/16549/1/d9a714f035/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2649,THENMOZHI. R,Naam Tamilar Katchi,NTK,144,144,Manachanallur,Tiruchirappalli,Farmer Carrying Plough,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,2,none,False,,affidavit_exact,31,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15460/0/f131d70640/,https://voterlist.co.in/affidavit-download/15460/0/f131d70640/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2650,R.V. BHARATHAN,All India Anna Dravida Munnetra Kazhagam,AIADMK,144,144,Manachanallur,Tiruchirappalli,Two leaves,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,3,none,False,,affidavit_exact,44,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16031/0/e8df2dfa62/,https://voterlist.co.in/affidavit-download/16031/0/e8df2dfa62/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2651,BALAKRISHNAN (A) AMOOR BALU,Bahujan Samaj Party,BSP,144,144,Manachanallur,Tiruchirappalli,Elephant,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,4,none,False,,affidavit_exact,53,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14837/1/8f999d2724/,https://voterlist.co.in/affidavit-download/14837/1/8f999d2724/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2652,V.SARAVANAN,Tamilaga Vettri Kazhagam,TVK,144,144,Manachanallur,Tiruchirappalli,Whistle,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,5,none,False,,affidavit_exact,42,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,,,,not_available,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2653,K. SENTHILKUMAR,Samaniya Makkal Nala Katchi,SMNK,144,144,Manachanallur,Tiruchirappalli,Bucket,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,6,none,False,,affidavit_exact,47,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15421/0/9b6edfb2bc/,https://voterlist.co.in/affidavit-download/15421/0/9b6edfb2bc/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2654,BALU. M,Puthiya Tamilagam,PT,144,144,Manachanallur,Tiruchirappalli,Gas cylinder,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,7,none,False,,affidavit_exact,45,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15365/1/6e9a4684c0/,https://voterlist.co.in/affidavit-download/15365/1/6e9a4684c0/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2655,REVATHI. S,Akila Inthiya Makkal Marumalarchi Kazhakam,AIMMK,144,144,Manachanallur,Tiruchirappalli,Balloon,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,8,none,False,,affidavit_exact,42,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14739/0/ef100e7f7d/,https://voterlist.co.in/affidavit-download/14739/0/ef100e7f7d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2656,VEERAIYA. C,Tamizhaga Vaazhvurimai Katchi,TVVK,144,144,Manachanallur,Tiruchirappalli,Camera,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,9,none,False,,affidavit_exact,57,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15333/1/33656d4ecc/,https://voterlist.co.in/affidavit-download/15333/1/33656d4ecc/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2657,KARTHIKEYAN. P,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Computer,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,10,none,False,,affidavit_exact,47,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16039/0/f0a7eae04d/,https://voterlist.co.in/affidavit-download/16039/0/f0a7eae04d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2658,GOPALAKRISHNAN. V,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Calculator,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,11,none,False,,affidavit_exact,54,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15916/0/0a7275a205/,https://voterlist.co.in/affidavit-download/15916/0/0a7275a205/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2659,SHANMUGAM. V.T,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Ship,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,12,none,False,,affidavit_exact,52,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16299/0/6e865c3a42/,https://voterlist.co.in/affidavit-download/16299/0/6e865c3a42/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2660,SATHEESKUMAR. K,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Box,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,13,none,False,,affidavit_exact,40,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15281/1/cf0d217e94/,https://voterlist.co.in/affidavit-download/15281/1/cf0d217e94/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2661,SARAVANAKUMAR. S,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Matchbox,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,14,none,False,,affidavit_exact,38,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15610/1/7cdcf661ec/,https://voterlist.co.in/affidavit-download/15610/1/7cdcf661ec/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2662,DIVESH. S,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Chess board,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,15,none,False,,affidavit_exact,40,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14956/0/249ece4ffa/,https://voterlist.co.in/affidavit-download/14956/0/249ece4ffa/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2663,NAGARAJAN. V,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Pestle and mortar,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,16,none,False,,affidavit_exact,39,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16277/0/a8ee953a9f/,https://voterlist.co.in/affidavit-download/16277/0/a8ee953a9f/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2664,RAMESH KUMAR. G,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Bat,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,17,none,False,,affidavit_exact,48,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14640/0/0a08d853bf/,https://voterlist.co.in/affidavit-download/14640/0/0a08d853bf/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2665,RADHAKRISHNAN. S,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Diamond,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,18,none,False,,affidavit_exact,36,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15341/1/f4c2f8c9b0/,https://voterlist.co.in/affidavit-download/15341/1/f4c2f8c9b0/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2666,RAMPRASAD. N,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Scissors,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,19,none,False,,affidavit_exact,39,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16385/0/a4472de4fe/,https://voterlist.co.in/affidavit-download/16385/0/a4472de4fe/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2667,RAJASEHAR. R,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Battery Torch,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,20,none,False,,affidavit_exact,54,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16400/1/6fa6914e8c/,https://voterlist.co.in/affidavit-download/16400/1/6fa6914e8c/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2668,RAJU. V,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Cake,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,21,none,False,,affidavit_exact,53,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16291/0/4e5b242047/,https://voterlist.co.in/affidavit-download/16291/0/4e5b242047/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-144-2669,JAYARAMAN. M,Independent,IND,144,144,Manachanallur,Tiruchirappalli,Jackfruit,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Manachanallur,2026-04-19,22,none,False,,affidavit_exact,51,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16028/0/8067e1bc2e/,https://voterlist.co.in/affidavit-download/16028/0/8067e1bc2e/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S. Kathiravan,DMK,M. Paranjothi,ADMK,59618,79.63,196719,29,S. Kathiravan,DMK,234217,113256,120924,37,False
tn2026-145-2670,N.S.KARUNAIRAAJA,Dravida Munnetra Kazhagam,DMK,145,145,Musiri,Tiruchirappalli,Rising sun,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Musiri,2026-04-19,1,none,False,,affidavit_exact,51,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11013/0/07bd360511/,https://voterlist.co.in/affidavit-download/11013/0/07bd360511/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,N. Thiyagarajan,DMK,M. Selvarasu,ADMK,26836,75.98,179706,20,N. Thiyagarajan,DMK,212612,103631,108965,16,False
tn2026-145-2671,G. BAKIYALAKSHMI,Naam Tamilar Katchi,NTK,145,145,Musiri,Tiruchirappalli,Farmer Carrying Plough,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Musiri,2026-04-19,2,none,False,,affidavit_exact,37,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/134/0/ee7d0748fc/,https://voterlist.co.in/affidavit-download/134/0/ee7d0748fc/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,N. Thiyagarajan,DMK,M. Selvarasu,ADMK,26836,75.98,179706,20,N. Thiyagarajan,DMK,212612,103631,108965,16,False
tn2026-145-2672,N.YOGANATHAN,All India Anna Dravida Munnetra Kazhagam,AIADMK,145,145,Musiri,Tiruchirappalli,Two leaves,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Musiri,2026-04-19,3,none,False,,affidavit_exact,56,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/7788/0/a80ff3ebac/,https://voterlist.co.in/affidavit-download/7788/0/a80ff3ebac/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,N. Thiyagarajan,DMK,M. Selvarasu,ADMK,26836,75.98,179706,20,N. Thiyagarajan,DMK,212612,103631,108965,16,False
tn2026-145-2673,M.CHINNAIYAN,Puthiya Tamilagam,PT,145,145,Musiri,Tiruchirappalli,Gas cylinder,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Musiri,2026-04-19,4,none,False,,affidavit_exact,52,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11068/0/7f28955b84/,https://voterlist.co.in/affidavit-download/11068/0/7f28955b84/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,N. Thiyagarajan,DMK,M. Selvarasu,ADMK,26836,75.98,179706,20,N. Thiyagarajan,DMK,212612,103631,108965,16,False
